function,549612855,2018,09,21,09,57,47,398455,begin
sensor,553194119,2018,09,21,09,57,50,979719,99,10000,300,0,1
sensor,554350206,2018,09,21,09,57,52,135806,99,979,300,500,3
sensor,557762740,2018,09,21,09,57,55,548340,99,10000,300,0,1
function,557762830,2018,09,21,09,57,55,548430,end
sensor,557799383,2018,09,21,09,57,55,584983,99,0,0,0
function,837899433,2018,09,21,10,02,35,685033,begin
sensor,841441133,2018,09,21,10,02,39,226733,98,10000,300,0,1
sensor,842558175,2018,09,21,10,02,40,343775,98,979,300,500,3
sensor,845526340,2018,09,21,10,02,43,311940,98,10000,300,0,1
sensor,845683621,2018,09,21,10,02,43,469221,98,979,300,500,3
function,845683798,2018,09,21,10,02,43,469398,end
sensor,845726532,2018,09,21,10,02,43,512132,98,0,0,0
function,879982959,2018,09,21,10,03,17,768559,begin
sensor,883557487,2018,09,21,10,03,21,343087,98,10000,300,0,1
sensor,884682659,2018,09,21,10,03,22,468259,98,979,300,500,3
sensor,887226785,2018,09,21,10,03,25,012385,98,10000,300,0,1
sensor,887374258,2018,09,21,10,03,25,159858,98,979,300,500,3
function,887374368,2018,09,21,10,03,25,159968,end
sensor,887402004,2018,09,21,10,03,25,187604,98,0,0,0
function,1016599615,2018,09,21,10,05,34,385215,begin
sensor,1020188890,2018,09,21,10,05,37,974490,98,10000,300,0,1
sensor,1021324614,2018,09,21,10,05,39,110214,98,979,300,500,3
sensor,1022888487,2018,09,21,10,05,40,674087,98,10000,300,0,1
sensor,1023027621,2018,09,21,10,05,40,813221,98,979,300,500,3
function,1023027745,2018,09,21,10,05,40,813345,end
sensor,1023053391,2018,09,21,10,05,40,838991,98,0,0,0
function,1072720646,2018,09,21,10,06,30,506246,begin
sensor,1076314758,2018,09,21,10,06,34,100358,98,10000,300,0,1
sensor,1077732794,2018,09,21,10,06,35,518394,98,1175,300,600,3
sensor,1079874366,2018,09,21,10,06,37,659966,98,10000,300,0,1
sensor,1080009295,2018,09,21,10,06,37,794895,98,1175,300,600,3
function,1080009450,2018,09,21,10,06,37,795050,end
sensor,1080037010,2018,09,21,10,06,37,822610,98,0,0,0
function,1218727806,2018,09,21,10,08,56,513406,begin
sensor,1227682787,2018,09,21,10,09,05,468387,99,10000,300,0,1
sensor,1227810284,2018,09,21,10,09,05,595884,99,1175,300,600,3
sensor,1227937697,2018,09,21,10,09,05,723297,99,10000,300,0,1
sensor,1228142672,2018,09,21,10,09,05,928272,99,1175,300,600,3
function,1228142816,2018,09,21,10,09,05,928416,end
sensor,1228174076,2018,09,21,10,09,05,959676,99,0,0,0
function,1272907532,2018,09,21,10,09,50,693132,begin
sensor,1275970951,2018,09,21,10,09,53,756551,99,1000,300,0,1
sensor,1279730325,2018,09,21,10,09,57,515925,99,1175,300,600,3
sensor,1282579930,2018,09,21,10,10,00,365530,99,1000,300,0,1
sensor,1282888259,2018,09,21,10,10,00,673859,99,1175,300,600,3
function,1282888388,2018,09,21,10,10,00,673988,end
sensor,1282915403,2018,09,21,10,10,00,701003,99,0,0,0
function,1326939927,2018,09,21,10,10,44,725527,begin
sensor,1330005362,2018,09,21,10,10,47,790962,99,1000,300,0,1
sensor,1331288988,2018,09,21,10,10,49,074588,99,352,300,180,3
sensor,1334139913,2018,09,21,10,10,51,925513,99,1000,300,0,1
sensor,1335414201,2018,09,21,10,10,53,199801,99,352,300,180,3
function,1335414285,2018,09,21,10,10,53,199885,end
sensor,1335448895,2018,09,21,10,10,53,234495,99,0,0,0
function,1337626455,2018,09,21,10,10,55,412055,begin
sensor,1340663310,2018,09,21,10,10,58,448910,99,1000,300,0,1
sensor,1341949187,2018,09,21,10,10,59,734787,99,352,300,180,3
sensor,1344375568,2018,09,21,10,11,02,161168,99,1000,300,0,1
sensor,1344497670,2018,09,21,10,11,02,283270,99,352,300,180,3
function,1344497791,2018,09,21,10,11,02,283391,end
sensor,1344541880,2018,09,21,10,11,02,327480,99,0,0,0
function,1466685990,2018,09,21,10,13,04,471590,begin
sensor,1469756074,2018,09,21,10,13,07,541674,98,1000,300,0,1
sensor,1471037873,2018,09,21,10,13,08,823473,98,352,300,180,3
sensor,1473904602,2018,09,21,10,13,11,690202,98,1000,300,0,1
sensor,1475201955,2018,09,21,10,13,12,987555,98,352,300,180,3
function,1475202042,2018,09,21,10,13,12,987642,end
sensor,1475246652,2018,09,21,10,13,13,032252,98,0,0,0
function,-217009346,2018,09,21,14,31,20,645438,begin
sensor,-209792514,2018,09,21,14,31,27,862270,97,176,300,90,3
function,-209792383,2018,09,21,14,31,27,862401,end
sensor,-209748078,2018,09,21,14,31,27,906706,97,0,0,0
function,-209542826,2018,09,21,14,31,28,111958,begin
function,-201400054,2018,09,21,14,31,36,254730,end
sensor,-201344584,2018,09,21,14,31,36,310200,97,0,0,0
function,-201094475,2018,09,21,14,31,36,560309,begin
sensor,-199063100,2018,09,21,14,31,38,591684,97,10,300,0,2
function,-199062968,2018,09,21,14,31,38,591816,end
sensor,-199039263,2018,09,21,14,31,38,615521,97,0,0,0
function,-94015457,2018,09,21,14,33,23,639327,begin
